cantidad,x
2627,9056.252652
2628,6996.364453
2629,5675.022925
2630,8421.422298
2631,7245.850615
2632,17054.54254
2633,6208.812038
2634,13098.62392
2635,7045.10665
2636,11822.82531
2637,4487.149191
2638,7885.432181
2639,7157.307654
2640,9787.328128
2641,9404.382737
2642,13407.08891
2643,3725.878105
2644,17054.46035
2645,13159.00207
2646,10117.07934
2647,5696.009637
2648,6402.159314
2649,10729.74993
2650,6859.228381
2651,5453.060739
2652,10757.84508
2653,10514.52199
2654,6705.312697
2655,11377.84425
2656,10493.01277
2657,11507.73103
2658,8539.53107
2659,11751.88209
2660,7595.442669
2661,17471.90233
2662,8383.171675
2663,8458.313608
2664,6800.193858
2665,9376.074901
2666,14704.77369
2667,6941.126455
2668,19328.36963
2669,10546.05913
2670,11484.91806
2671,7234.082128
2672,12969.58344
2673,9496.429233
2674,5697.378422
2675,15961.50215
2676,4269.915871
2677,10927.74274
2678,12512.11581
2679,8709.401087
2680,10166.73085
2681,14742.57892
2682,11145.9438
2683,7260.419549
2684,8823.760489
2685,14665.18179
2686,8784.75312
2687,8474.030973
2688,9366.601752
2689,3338.462921
2690,7087.965838
2691,11299.5888
2692,10341.93989
2693,9890.48744
2694,8654.549942
2695,7245.089368
2696,8862.079693
2697,11641.33201
2698,11056.78259
2699,16618.8289
2700,10203.01854
2701,13803.39374
2702,9003.998091
2703,7164.856579
2704,9868.777974
2705,13325.61676
2706,7736.358378
2707,16546.60186
2708,6804.348988
2709,6510.60459
2710,9674.176421
2711,10305.60085
2712,9016.18953
2713,11513.31022
2714,12164.00988
2715,10106.26505
2716,15138.84214
2717,15815.80946
2718,5903.48154
2719,10331.03613
2720,7475.997611
2721,16518.14296
2722,11798.68966
2723,11325.51766
2724,11267.24792
2725,8093.366897
2726,9176.048192
2727,20195.10932
2728,12067.4434
2729,5036.887785
2730,5265.147565
2731,11456.38811
2732,3097.883222
2733,16144.51175
2734,8706.922567
2735,16616.51224
2736,9728.02163
2737,4305.081901
2738,6189.035592
2739,7724.381901
2740,15950.38074
2741,9969.673183
2742,4855.725908
2743,8942.516361
2744,6468.920458
2745,4598.262957
2746,10996.33031
2747,15943.8091
2748,7307.434982
2749,8964.324884
2750,10009.24603
2751,11842.46317
2752,10570.1609
2753,8962.29161
2754,15269.61102
2755,12919.62846
2756,15428.64956
2757,13994.86809
2758,14795.69974
2759,11352.25317
2760,16419.75456
2761,8449.908835
2762,10088.46653
2763,12582.06808
2764,7178.23161
2765,15806.53945
2766,9360.50829
2767,13293.92614
2768,11765.26897
2769,5975.785967
2770,7400.853383
2771,15948.25585
2772,4839.709057
2773,17949.6912
2774,9158.81994
2775,4911.874936
2776,9624.710284
2777,6065.970419
2778,17310.18967
2779,5746.570461
2780,6640.149664
2781,10649.58109
2782,6363.24271
2783,13603.08182
2784,16006.13362
2785,9965.403652
2786,11223.37129
2787,7983.586516
2788,9679.820406
2789,13334.53307
2790,6090.543376
2791,15467.56675
2792,7149.179968
2793,7997.528679
2794,12245.9467
2795,8805.243016
2796,8118.007526
2797,9428.249935
2798,10258.17317
2799,8985.389013
2800,9191.935853
2801,12612.09777
2802,10369.29884
2803,7870.395445
2804,8436.014471
2805,6745.331211
2806,9114.219615
2807,7596.851332
2808,6755.400886
2809,6879.677629
2810,14678.74037
2811,14188.16954
2812,5499.793121
2813,15452.56959
2814,7022.334299
2815,8058.206101
2816,12732.51148
2817,7045.882878
2818,15126.10838
2819,10543.18937
2820,4418.612566
2821,8073.449398
2822,11366.27909
2823,14840.42778
2824,10131.28034
2825,14695.51341
2826,10916.28196
2827,9825.487237
2828,20654.28235
2829,6949.190947
2830,4754.514014
2831,11782.7196
2832,7367.42824
2833,9517.003799
2834,2555.874401
2835,9158.055741
2836,7511.365316
2837,11146.27691
2838,8875.925346
2839,5971.638215
2840,18469.03179
2841,9992.05624
2842,9428.182601
2843,11677.76633
2844,13543.28197
2845,12083.54804
2846,9989.355161
2847,7599.973529
2848,5475.478286
2849,3970.410484
2850,6729.113371
2851,10599.33264
2852,7381.026844
2853,12303.51265
2854,13244.30184
2855,12461.91195
2856,3546.869476
2857,5201.422693
2858,6015.333803
2859,15883.2768
2860,8348.097949
2861,10113.7513
2862,9481.43249
2863,10034.26769
2864,10703.55005
2865,12693.88196
2866,12287.59032
2867,13376.07167
2868,6169.205155
2869,5627.077832
2870,6669.921581
2871,10403.68034
2872,10872.90027
2873,10464.01623
2874,10178.50366
2875,8766.56594
2876,7754.659901
2877,15146.58088
2878,14631.08525
2879,8755.532368
2880,13548.10526
2881,11233.66133
2882,7484.939045
2883,8873.835968
2884,14049.12589
2885,12086.61407
2886,6146.380506
2887,9216.631772
2888,8513.478242
2889,11101.76934
2890,5783.862012
2891,11951.17452
2892,10603.05727
2893,12481.62609
2894,8324.591566
2895,12449.0004
2896,8047.833591
2897,10857.1908
2898,6585.011833
2899,7517.086295
2900,9123.10171
2901,5244.895545
2902,9660.226428
2903,7199.84724
2904,6686.325439
2905,4711.544322
2906,10314.9142
2907,3863.488703
2908,8208.771736
2909,10562.0957
2910,5830.797657
2911,10652.36966
2912,9114.066536
2913,3639.988576
2914,17008.75558
2915,13206.69593
2916,9616.475742
2917,10199.56126
2918,12594.2704
2919,13551.7796
2920,8466.948176
2921,6793.975343
2922,6839.455138
2923,6879.356496
2924,11366.91455
2925,9553.69847
2926,10907.99988
2927,12004.12305
2928,7893.762896
2929,6421.113888
2930,6176.832398
2931,5811.906295
2932,13820.69947
2933,7210.30039
2934,7982.818957
2935,8866.286875
2936,10017.14393
2937,7492.506018
2938,10231.1701
2939,3480.721393
2940,12852.36683
2941,16974.00385
2942,7873.464423
2943,7877.09986
2944,10071.55185
2945,9733.096692
2946,11274.56333
2947,11057.34674
2948,8575.054872
2949,7594.494661
2950,10042.68891
2951,6272.698782
2952,16814.71539
2953,12746.57856
2954,11797.94181
2955,5891.248128
2956,10673.9858
2957,4842.072549
2958,11553.24974
2959,11552.57574
2960,11890.30533
2961,13175.15699
2962,15430.75193
2963,5862.205663
2964,12580.72258
2965,9153.476305
2966,10738.00968
2967,11703.10373
2968,7996.114956
2969,5699.021355
2970,6904.363616
2971,8692.476377
2972,7540.051819
2973,6923.573701
2974,12862.8057
2975,10143.03401
2976,7789.349833
2977,10029.48616
2978,8333.894303
2979,15239.77632
2980,10832.23382
2981,16688.8916
2982,10663.8442
2983,7652.117205
2984,10195.82125
2985,9134.327947
2986,10910.21549
2987,13534.88405
2988,13243.59831
2989,9364.231135
2990,3419.098235
2991,9341.53846
2992,6670.347241
2993,10908.76328
2994,6365.159183
2995,12288.05163
2996,13892.3817
2997,14515.95674
2998,9001.516633
2999,6323.936359
3000,6079.84344
3001,10635.59709
3002,8561.789342
3003,7405.584225
3004,7714.602347
3005,13878.7232
3006,8323.536646
3007,12511.93074
3008,7273.679848
3009,17462.9062
3010,8642.396731
3011,9733.188793
3012,8159.116701
3013,11443.17171
3014,7720.211211
3015,11884.43535
3016,9746.246181
3017,10386.75677
3018,7918.338604
3019,11853.58596
3020,13161.86695
3021,11444.77391
3022,15084.03131
3023,10055.50021
3024,17408.10921
3025,12234.84531
3026,10235.11265
3027,5213.570747
3028,12033.23486
3029,6574.807498
3030,9703.494909
3031,15334.97545
3032,18293.54479
3033,6741.499403
3034,6606.952159
3035,8920.801438
3036,12153.64257
3037,12074.14117
3038,6913.127236
3039,5492.107742
3040,12609.56764
3041,9900.246191
3042,17991.63663
3043,7553.396137
3044,5563.766338
3045,6906.02463
3046,12512.34139
3047,10953.74467
3048,10462.87543
3049,6961.719839
3050,15785.08834
3051,7868.845742
3052,6395.065306
3053,12177.97315
3054,9303.107676
3055,12718.65683
3056,11768.9896
3057,7615.550148
3058,11045.28675
3059,11312.59007
3060,8958.545353
3061,4500.09779
3062,13246.05492
3063,6419.973851
3064,8363.124627
3065,6668.349705
3066,9579.834404
3067,11355.02045
3068,8043.768741
3069,8295.251323
3070,12453.92417
3071,10660.47661
3072,10624.59958
3073,4919.213812
3074,10783.85217
3075,5062.397577
3076,9707.597308
3077,4629.147294
3078,13624.4647
3079,19500.10176
3080,10468.54313
3081,7429.283367
3082,12560.58657
3083,10074.27636
3084,12472.77159
3085,8100.15411
3086,10754.25213
3087,16818.97126
3088,5700.098389
3089,7588.383205
3090,11794.20684
3091,7437.192438
3092,9213.075622
3093,7922.935992
3094,3791.673295
3095,13636.11818
3096,10849.04759
3097,10662.07623
3098,7665.216131
3099,4851.825549
3100,17331.86975
3101,12436.36376
3102,12292.35849
3103,8616.866851
3104,10765.33864
3105,9930.287499
3106,9036.457721
3107,14502.18987
3108,9600.789141
3109,12049.2183
3110,7349.477441
3111,12600.86491
3112,9237.89972
3113,13282.26773
3114,8546.242655
3115,11525.66863
3116,7162.892545
3117,6070.786286
3118,6481.031345
3119,8201.242008
3120,11938.52932
3121,5395.275173
3122,5940.23373
3123,9900.983183
3124,9222.329224
3125,15799.47003
3126,7282.112165
3127,6813.387044
3128,16705.09136
3129,7313.207401
3130,13760.47459
3131,12210.88644
3132,9849.31118
3133,11533.43736
3134,8216.657336
3135,6334.016375
3136,9531.423104
3137,18834.85543
3138,7471.811787
3139,5267.654048
3140,7375.270336
3141,6543.528924
3142,17429.59703
3143,8159.154268
3144,20665.00046
3145,8022.867129
3146,8767.466311
3147,5079.42147
3148,10301.99569
3149,9890.503426
3150,11655.23152
3151,9122.234452
3152,8906.259386
3153,4640.116943
3154,11761.50816
3155,6333.800303
3156,13903.69352
3157,6852.46612
3158,9715.65015
3159,5394.110361
3160,8413.395556
3161,8902.171697
3162,8148.778253
3163,5786.130794
3164,10679.02042
3165,4582.66542
3166,14303.27005
3167,4017.688129
3168,12399.30712
3169,16680.77607
3170,10613.47526
3171,11072.65189
3172,15685.87685
3173,15508.20175
3174,10400.91403
3175,4669.014502
3176,8644.761026
3177,14531.14022
3178,5692.46112
3179,18621.20421
3180,5960.096573
3181,8888.645338
3182,16339.3616
3183,7700.682122
3184,9504.045697
3185,4405.685142
3186,7358.849082
3187,13174.04471
3188,12703.26487
3189,5204.846987
3190,6010.101377
3191,15773.20172
3192,14467.5774
3193,5797.848537
3194,13292.65206
3195,8958.890065
3196,9483.377275
3197,5850.492092
3198,9257.662532
3199,9208.429496
3200,3856.160674
3201,7479.234465
3202,14266.48242
3203,8712.841175
3204,8138.01825
3205,9949.643865
3206,14732.45576
3207,15389.84829
3208,6371.076176
3209,13065.89744
3210,6141.871431
3211,7656.395982
3212,9271.764284
3213,4472.121795
3214,6779.935567
3215,9239.454463
3216,9718.06336
3217,6338.320274
3218,9531.766739
3219,17964.38738
3220,12834.32306
3221,12372.4116
3222,9737.16305
3223,9413.913943
3224,3713.092174
3225,8499.897329
3226,18915.55405
3227,5861.307588
3228,10821.98328
3229,10681.74337
3230,13010.1392
3231,6546.451454
3232,11462.3173
3233,7936.456647
3234,9990.966433
3235,10616.24703
3236,15096.4604
3237,11720.73284
3238,14370.21823
3239,4740.494109
3240,6187.131862
3241,15915.85014
3242,11100.62204
3243,7516.456006
3244,13284.42552
3245,9216.708164
3246,14696.90897
3247,10680.94119
3248,11044.95405
3249,11264.73097
3250,8280.020969
3251,10281.48357
3252,16690.60121
3253,9381.187708
3254,9687.136307
3255,8564.836397
3256,8483.396154
3257,16806.00763
3258,6991.658016
3259,15257.86707
3260,11132.57576
3261,6605.613385
3262,13471.77819
3263,11858.82766
3264,7978.98383
3265,16992.81401
3266,9199.900383
3267,12037.65475
3268,6109.140568
3269,10475.83703
3270,10085.91957
3271,5208.928004
3272,9058.580649
3273,8073.780538
3274,7587.035722
3275,9933.604547
3276,12711.19571
3277,4583.335727
3278,9131.42175
3279,7685.296678
3280,10141.69071
3281,8091.623777
3282,14738.08381
3283,10816.22327
3284,15125.64435
3285,9329.427021
3286,13898.17709
3287,5730.921349
3288,10173.44753
3289,7105.328001
3290,7430.099735
3291,13368.92925
3292,4176.712734
3293,9986.119143
3294,12536.47461
3295,8637.365164
3296,12482.00498
3297,12201.98858
3298,14086.69683
3299,11489.48837
3300,8375.674048
3301,11671.22139
3302,20387.67776
3303,5570.079256
3304,11576.94369
3305,10031.44684
3306,15650.4895
3307,10238.83665
3308,9580.195247
3309,7698.774246
3310,7534.988843
3311,12536.06591
3312,11736.46694
3313,10503.26119
3314,18808.54702
3315,6070.449193
3316,8528.548396
3317,11778.48048
3318,11076.537
3319,9202.033349
3320,9168.292284
3321,5640.042403
3322,9048.750096
3323,12113.62694
3324,12980.86535
3325,16147.83994
3326,9259.874563
3327,4713.400126
3328,10637.15776
3329,7925.773395
3330,12286.93897
3331,13679.20255
3332,15818.51563
3333,9044.086607
3334,13187.73726
3335,13601.22653
3336,7131.319737
3337,9995.68488
3338,6595.261675
3339,10652.10977
3340,5152.099922
3341,11042.19274
3342,8783.107911
3343,6648.58117
3344,14086.15006
3345,10353.91237
3346,11309.31024
3347,5151.999379
3348,9474.243648
3349,13655.50571
3350,15574.81726
3351,5355.042077
3352,15801.11076
3353,10324.05606
3354,9020.695014
3355,14784.26511
3356,7906.655125
3357,4963.494115
3358,10680.3212
3359,12756.17783
3360,4424.583261
3361,4770.27073
3362,9334.391917
3363,5987.250799
3364,9658.136791
3365,10023.82405
3366,18156.47502
3367,5608.139694
3368,12508.27532
3369,6368.829868
3370,12771.73587
3371,8751.385617
3372,15738.73594
3373,10705.26555
3374,7612.263558
3375,12158.75347
3376,6085.606604
3377,8559.653345
3378,8875.075777
3379,10619.9599
3380,9759.639673
3381,11239.24356
3382,5993.326032
3383,9407.469784
3384,8513.149617
3385,10080.82312
3386,8095.693057
3387,9372.604689
3388,5290.362334
3389,9295.450691
3390,16603.89939
3391,7141.925058
3392,16995.21603
3393,5615.53979
3394,9439.571336
3395,12317.57122
3396,5361.369382
3397,4559.730875
3398,10675.68006
3399,8852.117172
3400,13172.53473
3401,9568.75416
3402,16406.41816
3403,14788.21192
3404,6208.463525
3405,12069.92539
3406,7079.905066
3407,15612.9693
3408,12910.31345
3409,9613.447015
3410,14819.43551
3411,13962.64208
3412,7909.313139
3413,3787.727397
3414,8582.286971
3415,6794.473867
3416,9938.858561
3417,10092.95243
3418,11074.58332
3419,8303.441671
3420,10173.22193
3421,5893.42926
3422,20443.74829
3423,15225.48739
3424,8825.842532
3425,4866.541557
3426,8255.219162
3427,13221.01741
3428,10893.43846
3429,11460.8752
3430,9287.748195
3431,11293.91304
3432,14297.8061
3433,11575.74713
3434,8780.06127
3435,20034.18613
3436,9510.219349
3437,5756.980228
3438,16987.27854
3439,11986.67197
3440,8136.863542
3441,2989.121279
3442,4165.421719
3443,12802.4675
3444,8588.066767
3445,7418.510626
3446,6645.672167
3447,4545.724259
3448,7904.469156
3449,9775.953607
3450,11417.23437
3451,9676.916543
3452,11152.08382
3453,7482.964729
3454,12141.25458
3455,4255.336476
3456,13467.50891
3457,7636.178095
3458,7023.377033
3459,11349.32357
3460,5543.572367
3461,15506.83318
3462,14257.76368
3463,7819.707937
3464,10106.85427
3465,6180.608223
3466,13588.23632
3467,11124.67814
3468,13240.50248
3469,13858.72221
3470,10287.64
3471,8390.75012
3472,11662.53861
3473,19602.43904
3474,15390.26191
3475,10065.80976
3476,13236.43132
3477,10904.62691
3478,8625.529256
3479,14107.03611
3480,6611.858181
3481,9653.247738
3482,11462.38705
3483,10728.33644
3484,11266.62577
3485,16211.0179
3486,9647.172983
3487,8659.414656
3488,8402.106232
3489,5695.779348
3490,13362.31851
3491,8289.355075
3492,8500.749421
3493,10179.61925
3494,13652.95852
3495,9646.338317
3496,4393.215622
3497,10023.45861
3498,9653.551814
3499,18758.85249
3500,3124.525951
3501,10624.17239
3502,6483.712522
3503,9310.280007
3504,7856.76714
3505,8133.291163
3506,8208.671436
3507,17112.25675
3508,5754.811779
3509,7461.260953
3510,7568.923627
3511,10611.19399
3512,9542.922844
3513,10189.93478
3514,12164.66629
3515,8071.252251
3516,5711.921671
3517,15382.55515
3518,7558.280631
3519,9189.254416
3520,12916.32539
3521,7566.897771
3522,9234.459529
3523,12988.461
3524,6394.160987
3525,13233.84795
3526,14687.24095
3527,8894.201921
3528,11274.43414
3529,10581.55449
3530,11238.8916
3531,10713.42763
3532,11421.34471
3533,6884.24646
3534,13565.88383
3535,7972.674584
3536,10261.8762
3537,7744.859928
3538,10729.23081
3539,4167.367291
3540,6357.427734
3541,10485.03506
3542,9828.432266
3543,9177.678123
3544,9950.986397
3545,7851.06447
3546,19162.70229
3547,15782.91385
3548,14153.85883
3549,4612.378515
3550,9729.419662
3551,5068.579302
3552,9953.195974
3553,14892.69712
3554,13371.50096
3555,6606.971336
3556,15001.6563
3557,10456.18459
3558,6651.937484
3559,7150.901991
3560,10235.03262
3561,7787.127554
3562,6643.391689
3563,10029.99192
3564,7208.002909
3565,7173.89563
3566,9707.367061
3567,5105.662446
3568,4383.493216
3569,7899.406642
3570,6245.028843
3571,10789.33241
3572,9404.925128
3573,12319.28525
3574,13120.75376
3575,10543.34234
3576,5640.942423
3577,13294.62736
3578,6677.966966
3579,8074.076278
3580,11960.64089
3581,9468.04011
3582,9899.27795
3583,15607.67915
3584,9607.027222
3585,7681.07545
3586,6565.064738
3587,14476.71489
3588,11214.59745
3589,8364.612941
3590,16112.18619
3591,8617.717717
3592,9972.336371
3593,9111.163795
3594,11356.55947
3595,10447.1582
3596,15080.70571
3597,7675.046105
3598,9189.917421
3599,9435.61624
3600,10585.82155
3601,10973.58396
3602,6808.730572
3603,12288.44037
3604,9914.668017
3605,9491.617697
3606,12354.9809
3607,14087.44383
3608,11074.32044
3609,10128.28246
3610,8337.836662
3611,10544.83437
3612,4915.392787
3613,11863.19417
3614,8798.855235
3615,7824.632611
3616,8715.226655
3617,11460.5225
3618,9295.722078
3619,11489.74868
3620,5928.479613
3621,6766.996134
3622,14163.25731
3623,13355.03543
3624,7873.664133
3625,12975.04991
3626,9206.38804
3627,11885.08112
3628,11992.7309
3629,9042.768879
3630,11348.48569
3631,16114.97994
3632,7125.239803
3633,4584.14208
3634,6242.996047
3635,12324.5934
3636,5985.071318
3637,4681.605242
3638,8185.756976
3639,19127.19214
3640,9322.258955
3641,8121.039794
3642,9788.322399
3643,6740.73155
3644,7098.127147
3645,16510.801
3646,4002.906403
3647,6257.279328
3648,6654.610183
3649,9039.843761
3650,6805.442603
3651,18323.08248
3652,7886.695875
3653,10678.73782
3654,8453.948394
3655,6667.937716
3656,8208.951498
3657,5765.253445
3658,8295.969076
3659,14418.90267
3660,18578.12141
3661,15592.35154
3662,12073.96899
3663,22925.67849
3664,3813.121849
3665,10529.03082
3666,6868.591961
3667,11567.16379
3668,14329.94064
3669,13840.44436
3670,9645.129721
3671,10165.75472
3672,8281.656161
3673,12823.35035
3674,7640.863699
3675,14627.14372
3676,15191.03093
3677,8394.516391
3678,4946.983104
3679,7330.68249
3680,10159.5527
3681,8693.860221
3682,10043.13093
3683,8230.687437
3684,10839.1073
3685,14142.81118
3686,9552.451269
3687,13213.17033
3688,13457.9351
3689,11250.24591
3690,10324.61881
3691,10057.12512
3692,13293.55022
3693,11260.33846
3694,6078.978027
3695,8233.939386
3696,8257.929085
3697,10688.62034
3698,4826.381274
3699,13297.7775
3700,15134.11984
3701,7804.889756
3702,5744.203507
3703,4583.054108
3704,8453.52308
3705,5210.56084
3706,8949.7621
3707,12606.04174
3708,13191.06292
3709,11572.67531
3710,11106.36896
3711,8067.897847
3712,10944.68608
3713,9348.348316
3714,7178.109182
3715,7081.899883
3716,8551.107128
3717,6024.885248
3718,9481.648803
3719,5141.927582
3720,13735.75801
3721,13444.15184
3722,7093.440135
3723,7333.581717
3724,9426.404208
3725,12316.55316
3726,16720.97251
3727,11055.11238
3728,12057.66779
3729,6270.576415
3730,15054.8004
3731,7988.858826
3732,2923.762437
3733,9068.48934
3734,6348.222055
3735,8311.852179
3736,10057.63115
3737,9349.951693
3738,15980.66748
3739,8686.405651
3740,26079.62539
3741,12247.74771
3742,19453.76013
3743,12095.52644
3744,8379.214025
3745,17631.88413
3746,10265.98055
3747,7941.575302
3748,9965.646537
3749,10485.76132
3750,12223.04401
3751,8223.363341
3752,9665.82135
3753,7557.518922
3754,7396.644476
3755,21396.6625
3756,11292.39565
3757,8600.184964
3758,8847.686924
3759,9303.590043
3760,10954.51134
3761,9542.990523
3762,12210.04063
3763,10998.73763
3764,6636.155292
3765,7928.243642
3766,2651.308753
3767,10495.67224
3768,4679.029046
3769,3090.76929
3770,14250.57418
3771,2550.359113
3772,16328.83482
3773,13728.08897
3774,12345.26742
3775,21052.6745
3776,8823.944932
3777,7641.279131
3778,5648.686576
3779,8285.652786
3780,10135.5901
3781,16574.83939
3782,8283.595628
3783,11047.4178
3784,9833.232628
3785,18654.99319
3786,9501.767322
3787,6726.811939
3788,15221.21093
3789,11269.43613
3790,10005.80804
3791,12664.58981
3792,9297.75487
3793,15053.64425
3794,10519.73905
3795,10268.67535
3796,10388.21944
3797,8055.999634
3798,7625.48674
3799,11164.38309
3800,13391.96961
3801,11493.80539
3802,7699.30841
3803,12551.01681
3804,9618.861492
3805,10837.06079
3806,7531.524502
3807,13220.31329
3808,8659.635278
3809,9078.271475
3810,5917.333252
3811,14418.01255
3812,10738.10708
3813,7060.111614
3814,11997.8951
3815,10256.77796
3816,9664.565736
3817,15038.60496
3818,10621.79292
3819,8575.997226
3820,8794.743817
3821,12008.93405
3822,9600.317791
3823,4116.753507
3824,10572.59174
3825,15385.97455
3826,14648.57284
3827,9310.213195
3828,15100.67329
3829,9641.87754
3830,8023.336754
3831,4942.662121
3832,7532.358555
3833,6769.913178
3834,6499.939617
3835,10094.94796
3836,10381.87417
3837,7975.865301
3838,10183.46779
3839,5814.158403
3840,6177.159266
3841,13772.94257
3842,10161.33416
3843,7906.475615
3844,9394.170181
3845,7820.934795
3846,16787.38146
3847,8093.017553
3848,12358.50916
3849,12976.29074
3850,12412.75506
3851,10883.2383
3852,12335.55747
3853,5629.93766
3854,16628.93432
3855,8255.726214
3856,6839.818646
3857,14197.20152
3858,7563.858111
3859,9871.247553
3860,5177.324717
3861,7680.906331
3862,5512.81781
3863,6764.48269
3864,6594.191398
3865,7946.250059
3866,11619.81478
3867,6763.756561
3868,14236.67165
3869,8968.256394
3870,7633.854931
3871,9150.860067
3872,7699.524289
3873,10230.67319
3874,8846.583804
3875,8474.988851
3876,6610.304998
3877,8728.344195
3878,12183.38879
3879,7815.30903
3880,10693.71299
3881,6259.183363
3882,11114.90991
3883,14167.52583
3884,9366.003343
3885,8787.119618
3886,8913.987318
3887,13289.75746
3888,9625.295926
3889,8158.23124
3890,6630.722316
3891,9838.209799
3892,6391.399546
3893,12518.40352
3894,9397.957487
3895,11597.84593
3896,10812.72473
3897,6292.175831
3898,9067.671837
3899,11872.25456
3900,16710.89193
3901,7448.743718
3902,11103.735
3903,8051.089677
3904,9514.916696
3905,10917.41117
3906,10906.22635
3907,7428.925677
3908,8081.973496
3909,8483.873409
3910,13375.66248
3911,17811.98453
3912,9252.491229
3913,8290.279123
3914,15247.74521
3915,6639.630408
3916,6694.69228
3917,16220.15958
3918,12905.71552
3919,16735.21317
3920,12486.38784
3921,12242.25752
3922,12165.81437
3923,13650.87571
3924,9895.548514
3925,17392.67651
3926,19249.89584
3927,8078.072767
3928,13370.07458
3929,5037.210057
3930,7998.199121
3931,7119.201079
3932,10682.38954
3933,10518.83972
3934,8248.990554
3935,14648.44292
3936,4027.044481
3937,11666.25604
3938,9894.570574
3939,9934.241231
3940,9410.731024
3941,10373.5486
3942,8241.862701
3943,7386.750727
3944,8904.317647
3945,15008.37025
3946,11415.94798
3947,14375.25547
3948,14424.44749
3949,7898.812204
3950,6081.59264
3951,8438.456934
3952,12837.87731
3953,13994.71574
3954,12020.56648
3955,12720.64901
3956,10424.81503
3957,12288.03399
3958,9210.906717
3959,9163.29848
3960,6854.727485
3961,9735.311049
3962,8789.666725
3963,9137.892273
3964,11195.72657
3965,7716.358361
3966,4671.609958
3967,10154.54697
3968,10825.59234
3969,4898.360208
3970,10452.04083
3971,5156.038371
3972,13580.13169
3973,11546.28342
3974,5548.046782
3975,7048.427383
3976,9044.706199
3977,6349.36522
3978,9128.409536
3979,4806.08203
3980,8212.696682
3981,6664.191597
3982,12670.56305
3983,6649.884361
3984,15043.27326
3985,11218.76244
3986,7726.286328
3987,10429.11609
3988,9553.071003
3989,12745.95249
3990,8828.803654
3991,6716.121673
3992,11565.47399
3993,6536.427403
3994,8654.000404
3995,14218.63156
3996,10761.79299
3997,5949.480485
3998,8181.07615
3999,4655.454493
4000,16235.78974
4001,9037.788066
4002,7417.551357
4003,8008.484747
4004,6809.715206
4005,20018.83341
4006,9776.661928
4007,6191.855816
4008,10659.71547
4009,12500.20077
4010,7845.245766
4011,7928.845967
4012,11803.41658
4013,14988.61248
4014,16809.16188
4015,8323.492362
4016,12314.12878
4017,13810.37007
4018,12158.8954
4019,6438.819216
4020,17045.67919
4021,8557.602532
4022,8014.592505
4023,5502.138194
4024,13566.61471
4025,11662.7111
4026,15575.30315
4027,16920.56388
4028,12173.16324
4029,9010.366443
4030,10758.507
4031,8421.317447
4032,7028.987491
4033,10588.5411
4034,9834.761176
4035,11267.89144
4036,6501.823218
4037,14281.44349
4038,13848.45794
4039,5189.418589
4040,7207.922317
4041,10847.6434
4042,9772.224591
4043,11803.86844
4044,12091.10654
4045,10172.63753
4046,17119.4332
4047,17085.80023
4048,6709.377237
4049,6127.518933
4050,6438.701327
4051,6534.170337
4052,6099.781416
4053,4981.180062
4054,5853.974883
4055,16325.58835
4056,6028.60256
4057,9475.466558
4058,9015.588521
4059,8558.915964
4060,13791.35609
4061,10742.76639
4062,22921.92197
4063,13460.87587
4064,9982.65836
4065,11965.29942
4066,9962.094709
4067,9662.90942
4068,17371.06674
4069,7450.790826
4070,17163.0755
4071,10158.4766
4072,11266.91119
4073,9340.505512
4074,6430.896546
4075,11063.73756
4076,10937.41989
4077,8730.451034
4078,11287.2408
4079,7974.038639
4080,14112.64576
4081,25372.51787
4082,6281.076973
4083,11084.81439
4084,11489.6652
4085,9988.441291
4086,4935.906179
4087,9713.632681
4088,9351.93134
4089,8101.596976
4090,9514.311364
4091,10096.82122
4092,10121.98811
4093,15152.26187
4094,10702.72101
4095,8279.495056
4096,9568.006792
4097,13073.95158
4098,9708.322529
4099,6367.339393
4100,7119.750786
4101,18089.8458
4102,9626.885514
4103,8714.918365
4104,14339.57885
4105,13355.5875
4106,4995.378732
4107,12141.99305
4108,14628.06471
4109,13394.82264
4110,6844.462324
4111,3598.450456
4112,12893.55368
4113,11533.13786
4114,9555.445485
4115,12877.14867
4116,8526.154194
4117,10728.82864
4118,8665.262238
4119,7993.133003
4120,7813.887711
4121,12692.42203
4122,11272.31239
4123,6164.258014
4124,5878.279661
4125,12568.24142
4126,9230.103437
4127,4279.829225
4128,8734.730075
4129,11486.28038
4130,10257.59397
4131,9846.507639
4132,6127.073178
4133,10651.61247
4134,2517.764417
4135,7223.406538
4136,8157.002512
4137,7407.291412
4138,12101.5595
4139,6048.906893
4140,13085.47533
4141,4409.44675
4142,4504.572655
4143,18538.45922
4144,5220.461717
4145,9099.004594
4146,9749.296093
4147,11517.94098
4148,7489.780363
4149,16943.36893
4150,11081.27438
4151,13171.21762
4152,13385.08177
4153,4693.282997
4154,6621.228217
4155,14230.17451
4156,9145.455911
4157,9118.765592
4158,8631.811774
4159,11314.02329
4160,11001.96527
4161,19201.8461
4162,14396.1736
4163,7018.473182
4164,21123.96521
4165,11411.69169
4166,5361.554114
4167,12064.06639
4168,13105.43681
4169,10219.57327
4170,8554.839987
4171,10652.72585
4172,16593.3726
4173,10944.16681
4174,9501.623521
4175,8311.780917
4176,11088.33624
4177,6678.494091
4178,8677.019756
4179,5308.44867
4180,10548.29794
4181,6880.555227
